SOURCE_ID,dist05,dist16,dist50,dist84,dist95,av05,av16,av50,av84,av95,mass16,mass50,mass84,teff16,teff50,teff84,logg16,logg50,logg84,fidelity,sh_photoflag,sh_outflag
137348999678163968,1.6702802,1.7170827,2.0965292,2.2123833,2.4209902,0.18948449,0.20215157,0.39769897,0.6075199,0.7123496,0.85185325,0.92352885,0.9460021,5249.699,5511.027,5763.7876,4.4481406,4.4785404,4.5747037,0.9790039,GBPRPgrizy/JHKsW1W2,0000
137350099189834368,2.0938861,2.2826293,3.007129,3.9060652,4.885955,0.08361947,0.16848508,0.36185035,0.51581067,0.540054,0.68494123,0.7751458,0.96996737,5773.78,5969.54,6187.2925,4.3146253,4.4579425,4.5818458,0.9897461,GBPRPgrizy/JW1W2,0000
137350855103042304,2.481564,2.7054162,2.860961,2.9987855,3.2579715,0.20561762,0.2868283,0.43919215,0.48698315,0.55220526,0.94814104,1.0921508,1.3497227,4257.305,4359.023,4380.9707,1.8686568,1.91045,2.020522,1,GBPRPJHKsW1W2,0000
137351198701427328,1.1312554,1.2131828,1.2644087,1.3571901,1.454412,0.33243892,0.3985003,0.42016807,0.6081814,0.6753304,0.7298616,0.7425937,0.748614,5271.461,5289.109,5539.9956,4.5673094,4.5987387,4.6331124,1,GBPRPgrizy/JHKsW1W2,0000
137351374795149056,0.75051165,0.7508304,0.8038419,0.84820396,0.85416657,0.33592945,0.41280672,0.471116,0.6474983,0.70093286,0.69865483,0.75,0.7955483,4780.535,4794.022,4950.8833,4.586,4.621,4.636416,1,GBPRPgrizy/JHKsW1W2,0000
137351576657560832,0.5004282,0.5020651,0.50956154,0.5204233,0.5211637,0.25805998,0.26463586,0.50234836,0.5670894,0.62004715,0.9818259,1.107,1.269,4784.001,4960.892,5045.451,3.394095,3.4348505,3.5019867,1,GBPRPJHKsW1W2,0000
137353642537859840,2.0904436,2.399223,2.4708602,2.5482602,3.0095835,0.31471866,0.4262872,0.44531056,0.4716777,0.66369015,0.909525,0.99842054,1.1741372,5841.359,5944.6523,5959.945,3.936,3.9694715,4.1135316,0.99658203,GBPRPgrizy/JHKsW1W2,0000
137353913120844928,0.42991963,0.4389646,0.484716,0.48928705,0.49313134,0.17083159,0.2612474,0.26607978,0.34782118,0.42448092,0.40510905,0.45,0.45,3433.9978,3436.0105,3464.8667,4.796,4.7967854,4.8497434,1,GBPRPgrizy/JHKsW1W2,0001
137354810768960384,0.762784,0.7797071,0.8080745,0.8513366,0.8714289,0.395426,0.49236375,0.63473296,0.77870136,0.8134013,0.69225484,0.70157903,0.7513181,4856.592,4984.446,5099.4023,4.6105566,4.6226826,4.6520624,1,GBPRPgrizy/JHKsW1W2,0000
137355360524771456,0.5146047,0.5197059,0.53167516,0.553854,0.5543987,0.56780297,0.62144,0.7726812,1.0442703,1.055937,0.7901181,0.8676225,0.90762985,5474.16,5577.1675,5987.7075,4.4488482,4.496922,4.528789,1,GBPRPgy/JHKsW1W2,0000
137356009064866816,2.2026901,2.6135507,3.0815516,3.6364965,4.94014,0.39202908,0.44675574,0.5475272,0.6088895,0.79124194,0.7208323,0.81088406,0.8760192,5318.4507,5499.8115,5551.632,4.512612,4.5555162,4.6062336,0.9995117,GBPRPgrizy/J,0000
137357211655742336,2.1498148,2.2589211,2.573636,3.1613274,3.5190141,0.28121498,0.44322756,0.46504846,0.6883895,0.792597,0.8477155,0.8854592,1.0365171,5759.2705,5811.6465,6153.497,4.3699355,4.450572,4.533547,1,GBPRPgrizy/JHKsW1W2,0000
137357864490769792,1.6358184,1.8244048,2.404703,2.955939,3.188772,0.50895756,0.5644286,0.7296874,0.7545138,1.0914301,0.7490009,0.8147334,0.85331476,5047.336,5164.1387,5204.5977,4.5425634,4.583414,4.621599,0.9785156,GBPRPgrizy/JHW1W2,0000
137359445038757760,1.9119563,2.0703537,2.131089,2.3374553,11.595213,0.28767326,0.3040676,0.33041364,0.71929723,0.8313576,0.6273712,0.6468305,0.6772343,4883.316,4898.5557,5212.3867,4.646,4.646617,4.679101,0.9980469,GBPRPgrizy/JW1W2,0000
138485516745671040,1.2047946,1.3978657,1.4909228,1.5381359,35.677635,0.5192018,0.6900461,0.73149997,0.890096,0.9202841,0.5847227,0.59997207,0.64694065,4854.7886,4907.5195,4991.3076,4.6621027,4.673831,4.725171,0.9995117,GBPRPgrizy/JHKsW1W2,0000
138757714591383168,1.8167515,2.0296628,2.4733386,3.449346,3.8560874,0.6526994,0.7761487,0.8748835,1.1453212,1.1649332,0.7182174,0.8740123,0.92815584,5430.144,5542.2773,5920.627,4.259888,4.4790025,4.5978694,0.9995117,GBPRPgrizy/JH,0000
138763212149539456,1.131905,1.1357888,1.1939753,1.3028345,1.389276,0.5125325,0.5132504,0.60947067,0.7871309,0.80025816,0.6345418,0.65,0.75,4516.8857,4676.1763,4784.9224,4.623819,4.6530695,4.6553035,0.9892578,GBPRPgrizy/JHKsW1W2,0000
138764586539092608,1.1984212,1.2039834,1.4373976,1.5783738,1.6333951,0.42421934,0.4349668,0.848664,0.9360099,0.9587628,0.637,0.75,0.85,4577.785,4959.448,4992.2925,4.594,4.613021,4.651,0.99853516,GBPRPgrizy/JHKsW1W2,0000
138765071870712960,1.7097836,1.7365204,1.8160534,1.8391274,1.8465925,0.754691,0.7630344,0.7888232,0.79198986,0.7925244,1.0159239,1.0302528,1.034474,5257.3364,5273.739,5278.799,3.8479433,3.9156837,3.9305172,0.48266602,GBPRPgrizy/JHKsW1W2,1001
138765552907046144,1.7039801,1.826442,1.8838507,2.0193598,2.1063821,0.62031645,0.6460898,0.8622751,0.88588214,0.9171238,0.926464,1.192727,1.3146197,5112.108,5364.1387,5383.99,3.4242496,3.563,3.6127348,1,GBPRPgzy/JHKsW1W2,0000
138765582971510016,1.0000587,1.0078579,1.1392124,1.2355623,1.2485754,0.49659112,0.4991883,0.73373395,0.78146523,0.8746854,0.63353074,0.7428494,0.7894002,4382.615,4577.1636,4587.6865,4.6083126,4.6233363,4.657,0.9970703,GBPRPgrizy/JHKsW1W2,0000
138766618058934144,0.31680775,0.31763852,0.31881833,0.32406464,0.32625067,0.11042109,0.14418529,0.14421904,0.16589901,0.17518365,0.1573643,0.168,0.168,3045.73,3057.736,3057.736,4.301134,4.355,4.355,1,GBPRPgrizy/JHKsW1W2,2001
138799534689068032,1.8494762,2.0013685,2.2627232,2.6443746,2.9169009,0.44191486,0.53732854,0.61743367,0.70802885,0.73975044,0.9312986,1.0460858,1.0935731,5798.5435,5911.629,6012.8774,4.0996704,4.289218,4.390278,0.9995117,GBPRPgrizy/JHKsW1W2,0000
138800015724861184,0.3105359,0.31250754,0.319052,0.32358077,0.32722288,0.50026304,0.69198525,0.80933994,0.8790419,0.95146763,0.7490585,0.76914144,0.79904294,4524.833,4588.4404,4657.265,4.6049685,4.633474,4.645029,1,GBPRPgzy/JHKsW1W2,0000
138801424474114176,0.75630206,0.77446276,0.81903905,0.85256857,0.88332355,0.4316399,0.50735414,0.598927,0.6797772,0.7459257,0.80769396,0.8258551,0.9005655,5240.4697,5371.9414,5465.3784,4.5155263,4.537952,4.575483,1,GBPRPgrizy/JHKsW1W2,0000
138802042949377664,1.1780934,1.2123414,1.3176488,1.4354848,1.53193,0.5254969,0.61103696,0.7495457,0.8111662,0.9300652,0.9341384,0.99181664,1.0961909,5815.859,5999.756,6126.712,4.387606,4.4424767,4.4749146,1,GBPRPgrizy/JHKsW1W2,0000
138824235044274048,1.5324389,1.5566553,1.7428974,1.8363315,1.8571424,1.1917037,1.2568831,1.4468988,1.5296282,1.6844286,1.1090546,1.233912,1.3995557,4914.2344,5079.7114,5155.1826,3.2889574,3.4274805,3.4978485,1,GBPRPgzy/JHKsW1W2,0000
138826369644108160,1.5046984,1.5193282,1.7683338,2.1410613,2.737605,0.5960783,0.63641334,0.83498186,0.941154,1.0421294,0.78427374,0.87500644,0.9424623,5499.8755,5711.5625,5943.5283,4.3243704,4.4916286,4.5363793,0.99560547,GBPRPgrizy/JHKsW1W2,0000
138829835681622272,1.2588485,1.3672111,1.7308514,2.0596488,2.3405828,1.3351047,1.4742595,1.5896794,1.8720728,1.9201158,0.8734557,0.9914717,1.122436,5515.0244,5656.197,5992.0317,4.233865,4.4021187,4.5212665,0.9980469,GBPRPgrizy/JHKsW1W2,0000
138831106992037760,0.86568767,0.95885193,0.96683043,1.1576868,1.2202762,0.48680264,0.49378482,0.8440513,1.164296,1.3793896,0.6990835,0.7038586,0.81124604,4385.011,4571.4297,4884.3813,4.5798907,4.6248507,4.629537,1,GBPRPgrizy/JHKs,0000
138831141351771136,1.4727138,1.5765783,1.7458769,2.0221674,2.3621364,0.5918358,0.73593485,1.0223657,1.1950709,1.2400295,0.6961774,0.74515563,0.8624402,5188.0938,5451.5615,5656.103,4.517704,4.6034656,4.64121,0.9995117,GBPRPgrizy/JHKs,0000
138831283086897408,1.5112041,1.5399306,1.7429363,1.9432421,2.2951863,0.49390206,0.5987741,0.7608874,0.88134825,1.0278598,0.9343097,1.0411004,1.1169612,5638.0654,5852.32,5991.0015,4.3234997,4.392742,4.4746113,1,GBPRPgrizy/JHKs,0000
138831828546586880,1.715971,1.8875656,2.4059956,2.8606603,3.3191578,0.6804992,0.8022293,0.97232705,1.0816686,1.2175268,0.8549288,0.9745088,1.1122189,5791.074,6000.1313,6237.6953,4.1772385,4.4066114,4.5030684,0.99902344,GBPRPgrizy/J,0000
138845297564292480,1.094392,1.1249737,1.1551006,1.2069864,1.2297981,0.33258054,0.34460276,0.5160536,0.6279384,0.6888038,1.058601,1.2535349,1.3930761,4777.7886,4907.374,4996.6724,2.8844721,2.993639,3.0381842,1,GBPRPJHKsW1W2,0000
138845469363335296,2.7569518,3.2512715,3.8950045,4.234778,4.4486012,0.35784927,0.4386491,0.49228135,0.5011799,0.5446547,0.74937797,0.82880133,0.8565333,6016.248,6087.299,6138.45,4.307375,4.3590407,4.4727273,1,GBPRPgrizy/JW1W2,0000
138846744969051136,0.65198815,0.6584858,0.66695684,0.6788576,0.6901077,0.44908312,0.56534606,0.62664783,0.76586044,0.85604054,1.0119605,1.119394,1.1862807,5872.067,5957.6685,6137.194,4.226109,4.2803736,4.3028116,1,GBPRPy/JHKsW1W2,0000
138847672681971968,1.2072022,1.2318316,1.3173529,1.5400026,1.5507559,0.3456886,0.3765382,0.5052493,0.7564599,0.80112755,0.778401,0.84788173,0.8805188,5089.099,5174.7983,5507.48,4.485783,4.568641,4.5980477,1,GBPRPgrizy/JHKsW1W2,0000
138851211735011968,1.6066628,1.6066628,1.6576651,2.350253,2.5743256,0.47677764,0.48287043,0.6486462,0.81497675,1.0147336,0.6604939,0.6942286,0.7202585,4895.0024,5066.2217,5168.475,4.6026273,4.653347,4.692767,1,GBPRPgrizy/JHKsW1W2,0000
138853788715339648,2.1474965,2.2113156,2.6845973,3.1163456,3.8388255,0.24500684,0.28783786,0.41602013,0.58693755,0.61394083,0.85749847,0.9107031,1.0611393,5596.473,5701.2817,5987.919,4.2791286,4.4200764,4.532084,0.99853516,GBPRPgrizy/HW1W2,0000
138854510269840128,2.5542138,2.72043,3.2586832,4.2596626,4.6480913,0.16387042,0.31986013,0.39515316,0.5756686,0.615161,0.6783823,0.7062173,0.83467686,5469.5176,5536.1523,5898.6216,4.4356503,4.5953383,4.6409483,0.14758301,GBPRPgrizy/,0000
138854750787994496,0.94598436,0.9654651,1.0031916,1.0341917,1.0706716,0.045647476,0.26271823,0.33536723,0.4659477,0.5851055,1.0302,1.079977,1.1715637,6225.977,6356.608,6551.493,4.2685404,4.3045692,4.362968,1,GBPRPy/JHKsW1W2,0000
138854987010194816,1.7437683,1.8908246,2.1573079,2.7462645,2.802176,0.29664838,0.35803482,0.42012888,0.49454603,0.7122024,0.91328174,1.0266716,1.0838494,5629.8022,5733.233,5825.936,4.161864,4.295763,4.4113526,0.99560547,GBPRPgrizy/JHKs,0000
138855884659474048,0.8886322,0.9002006,0.9732089,1.1036341,1.1298048,0.55698717,0.5986117,0.67226845,0.7437639,0.9199199,0.8391822,0.94787914,1.045651,5871.878,5956.137,6081.815,4.2974343,4.3626294,4.399551,1,GBPRPgzy/JHKsW1W2,0000
138856846732378880,1.5893952,1.7320948,1.988225,2.3218338,2.9553795,0.34985647,0.4061182,0.6292038,0.7653685,1.1515467,0.7231219,0.7811144,0.89584386,4833.22,4975.56,5166.1865,4.564296,4.6031566,4.6416926,0.9946289,GBPRPgrizy/J,0000
138857877522910592,0.25220028,0.25340757,0.25628167,0.26099652,0.2613177,0.29100505,0.34105924,0.41337898,0.53800464,0.61258984,0.97094905,1.0577459,1.1552407,6006.305,6128.136,6339.6895,4.1494884,4.176513,4.222379,1,GBPRPJHKsW1W2,0000
138860213986489088,0.5251998,0.53331184,0.5504694,0.5621419,0.568894,0.444117,0.53178245,0.64884895,0.7864026,0.86975706,0.9459472,1.2620145,1.4318081,4079.7905,4126.671,4207.5796,1.4090087,1.50004,1.5847553,1,GBPRPJHKsW1W2,0000
138860282705968384,1.0565348,1.1218251,1.188504,1.2636987,1.2985861,0.30813104,0.43290997,0.44672132,0.5799449,0.6932062,0.88420105,0.9046108,0.979801,5463.9414,5494.984,5658.2676,4.4658613,4.526431,4.5354285,1,GBPRPgrizy/JHKs,0000
138860866821278208,1.4715576,1.5124928,1.7370948,1.836019,2.0506046,0.5211369,0.52349454,0.5845296,0.72425705,0.88915145,0.7,0.75,0.8478003,5016.3716,5072.242,5212.718,4.5659933,4.5952578,4.62937,1,GBPRPgrizy/JHKsW1W2,0000
138861863253912448,1.7248329,1.9158988,2.125731,2.492437,2.7746732,0.43480775,0.47454605,0.62897015,0.786761,0.91450197,0.782264,0.8473851,0.8827132,5288.548,5487.5303,5643.6616,4.4285164,4.5262017,4.5807853,1,GBPRPgrizy/JHKsW1W2,0000
138863061549517824,1.7880791,2.0119197,2.4366658,2.8322017,3.083323,0.3704407,0.45663577,0.6255525,0.7070559,0.8096738,0.8379943,0.9630696,1.0537003,5605.014,5790.033,5955.348,4.264827,4.4053535,4.5119643,0.9848633,GBPRPgrizy/JHKsW1W2,0000
138864062277150592,2.3829708,3.1248944,3.5167336,3.6778004,3.916742,0.26882392,0.37717408,0.40426806,0.64909285,0.6598549,0.9231266,1.1744787,1.2228013,5073.306,5110.1587,5342.2686,3.3925912,3.4996464,3.6551952,0.62109375,GBPRPgrizy/JHKsW1W2,0000
138864749471897984,1.1490505,1.1526119,1.2792445,1.378258,1.384137,0.40783647,0.42396167,0.5939951,0.65982914,0.7459959,0.8754087,1.0578948,1.1498234,5255.6523,5391.381,5491.794,3.6165228,3.7485356,3.7983568,1,GBPRPgy/JHKsW1W2,0000
138865848983515264,1.886307,2.202842,2.2560205,2.5542529,2.6381965,0.2967661,0.44536525,0.53598434,0.5476855,0.6035873,0.8924905,0.90188605,1.0981407,5928.9175,6058.4556,6075.663,4.1966743,4.20854,4.284416,0.9926758,GBPRPgrizy/JHKsW1W2,0000
138865982127303936,1.3760712,1.3829644,1.740152,1.7449962,2.2158933,0.30866733,0.32653296,0.33294797,0.5542973,0.6968596,0.55,0.65837055,0.67973053,4625.9297,4654.6265,4752.381,4.6691837,4.67,4.7392664,0.9980469,GBPRPgrizy/JHKsW1W2,0000
138866158221153920,1.4001751,1.4824088,1.5803813,1.7935659,1.9330255,0.3035707,0.31121016,0.45096347,0.5876683,0.64220935,1.0183506,1.0533346,1.1298058,5663.075,5819.7407,5964.9434,4.2435627,4.295709,4.364288,1,GBPRPgrizy/JHKsW1W2,0000
138866226940623744,1.917561,2.5573726,2.7912729,3.0891066,3.5777378,0.24327315,0.28749314,0.40346304,0.43662003,0.5933021,0.9214097,1.001554,1.1207299,5791.3184,5966.8804,5982.7144,4.113899,4.1226764,4.2995768,0.9975586,GBPRPgrizy/JHKsW1W2,0000
138866330019835520,1.351079,1.5540869,1.7760756,1.9096237,1.9503721,0.22200443,0.366235,0.5067566,0.52478147,0.6224846,0.677,0.73170835,0.79160273,5218.3955,5444.5933,5473.9307,4.557,4.5788026,4.658683,0.9980469,GBPRPgrizy/JHKsW1W2,0000
138868181149810944,2.3805451,2.4670303,2.6049573,2.8502038,2.8746374,0.34584495,0.3757839,0.38747525,0.65005654,0.66080385,0.7783195,0.7973877,0.8579426,5291.809,5296.329,5599.9663,4.49711,4.5310674,4.569147,0.9970703,GBPRPgrizy/JW1,0000
138871965016898816,1.9746991,2.1743233,2.7802348,3.90016,4.046369,0.16152127,0.30420855,0.48433307,0.7172511,0.73490417,0.8769318,1.0588584,1.2365937,5656.077,5878.0493,6245.2183,4.1451836,4.338776,4.474088,0.9628906,GBPRPgrizy/JHKsW1W2,0000
138872549132430464,1.3478286,1.4311893,1.526014,1.8127798,1.9223038,0.12718754,0.2739945,0.33244306,0.518279,0.5755575,0.791667,0.82846385,0.94573134,5515.459,5612.809,5874.319,4.494003,4.557579,4.601108,1,GBPRPgrizy/JHKsW1W2,0000
138872755290923520,1.5266851,1.7183096,2.0790792,2.417546,4.108143,0.67645025,0.8663166,1.0070695,1.2375829,1.2786596,0.7070297,0.82250404,0.87891555,5493.857,5664.3794,5973.265,4.459099,4.4989195,4.601328,0.99902344,GBPRPgrizy/JHKsW1W2,0000
138874507638155008,1.4902505,2.0300217,2.3223512,2.4448955,2.5818667,0.44756475,0.46294796,0.7192176,0.82361746,0.9616353,0.8514183,0.9500817,1.7883531,4736.7266,4918.5415,5012.143,2.3630948,2.4011567,2.7402503,0.89990234,GBPRPJHKsW1W2,0000
138874748156323328,3.8133924,4.662406,5.0077844,12.011906,25.876747,0.49526224,0.58461547,0.8601141,0.87637305,1.0039768,0.7778312,0.892087,0.94086444,4754.9204,4978.985,4992.752,1.8652496,2.731943,2.7647612,0.9980469,GBPRPgrzy/JHKsW1W2,0000
138875396694800384,2.2944942,2.5098584,3.3983874,3.8008716,4.5057216,0.464091,0.49069494,0.77173084,0.83179605,1.0423027,0.74042416,0.84665775,0.9816525,5464.952,5906.406,5980.174,4.3663087,4.4076157,4.573689,0.9975586,GBPRPgrizy/JW1W2,0000
138875469710201088,15.059656,20.89955,25.44067,32.59322,41.019222,0.7442926,0.7794273,0.91093016,0.91466284,1.056859,0.77311474,0.77686894,0.7992668,4785.0835,4885.3984,4886.757,1.4893875,1.6689956,1.8387012,1,GBPRPgrizy/JHKsW1W2,0000
138875538429676544,1.3111907,1.3961526,1.4842818,1.5421612,1.6632621,0.72388524,0.74219584,0.8392723,1.0559605,1.1410309,0.9884708,1.0668141,1.1675344,5778.3813,5890.0605,6170.5723,4.1504045,4.189131,4.260486,1,GBPRPgrizy/JHKsW1W2,0000
138875705932481664,3.0195112,3.7085702,4.6560316,5.5079064,5.8972783,0.48021185,0.6196578,0.7911508,0.88606215,0.97113675,0.8050935,0.8722183,1.0406222,5715.314,5994.2,6082.465,4.215574,4.4334774,4.5460734,0.9892578,GBPRPgrizy/W1,0000
138877114681652352,2.0375946,2.3721817,2.8513753,3.4352067,3.9110143,0.1983092,0.41652673,0.53888035,0.65523636,0.75860846,0.7422493,0.8319664,0.89465356,5388.4536,5558.6294,5744.019,4.4386106,4.522455,4.5901456,0.99609375,GBPRPgrizy/JHW1W2,0000
138877222056884736,1.2346399,1.2773194,1.4022152,1.5275708,1.5467829,0.29867125,0.38707307,0.54430574,0.8320485,0.84135205,0.9420752,1.1418033,1.3003726,5950.322,6171.232,6598.1196,4.142835,4.2124853,4.28599,1,GBPRPgzy/JHKsW1W2,0000
138877874891889664,1.1435213,1.1678163,1.2591633,1.4193199,1.5196905,0.49497822,0.52970916,0.7477003,1.1020683,1.1264322,0.65,0.7,0.8283588,4370.9414,4523.319,4792.164,4.6143813,4.6252623,4.645904,0.98339844,GBPRPgrizy/JHKsW1W2,0000
138879588582931968,2.6292772,2.7832978,2.9462135,3.134945,3.1677487,0.39838332,0.5102645,0.6733141,0.7070487,0.7673919,0.8687297,0.9349774,1.0685458,5718.7354,5930.4033,5977.805,3.8538163,3.8787103,3.916027,1,GBPRPgrizy/JHKsW1W2,0000
138880103979083264,3.2481127,3.7311888,4.517959,5.428767,6.463089,0.49686372,0.66490996,0.7907173,0.8349978,0.96564853,0.74103874,0.7902735,0.9536982,5991.3477,6170.3525,6297.2075,4.3110847,4.4186544,4.5213537,0.14990234,GBPRPgrizy/,0000
138882891413656192,1.5382956,1.8071005,1.9824615,131.10129,131.10129,0.5631127,0.66154826,0.7761816,1.0965159,1.1024255,0.7220297,0.7968172,0.8473377,4165.697,4288.158,4438.039,0.634,4.3101363,4.363564,0.9711914,GBPRPgrizy/JHKsW1W2,0010
138883612968136448,2.2563877,2.4698162,2.8059082,3.1038318,3.3743525,0.41778782,0.5575536,0.6321644,0.7781631,0.85452086,0.86713785,0.9804511,1.1503652,5920.19,6114.131,6350.3013,4.261894,4.3334846,4.4634867,1,GBPRPgrizy/JHKsW1W2,0000
138883746111364096,0.44973764,0.5075815,0.5365698,0.6449406,0.6523823,0.42996857,0.45369494,0.48158646,0.54596734,0.63544446,0.45,0.46814117,0.59809977,3410.74,3416.3745,3626.5388,4.6328154,4.676,4.705822,1,GBPRPgrizy/JHKsW1W2,0000
137339280167249408,0.10126408,0.10133126,0.10155207,0.1028415,0.103457354,0.018628597,0.041937344,0.107360974,0.116664276,0.20931302,0.32237855,0.45078537,0.454,3372.0964,3445.0854,3456.848,4.7020926,4.8083506,4.809,1,GBPRPgry/JHKs,1000
137339314526984448,0.9906325,1.0690929,1.132533,1.1621652,1.1743178,0.26352715,0.5523605,0.6296971,0.703866,0.7845346,0.76225406,0.81710416,0.83955735,4961.4014,5006.8325,5045.2896,4.5486703,4.5720525,4.600378,1,GBPRPgrizy/JHKsW1W2,0000
137339451965938304,0.46400845,0.4678096,0.4739333,0.47637108,0.4828295,0.3435823,0.38188162,0.42374074,0.62616706,0.7199439,0.895618,0.9384532,0.9503553,5390.8843,5414.087,5678.4014,4.4643188,4.471379,4.486457,1,GBPRPy/JHKsW1W2,0000
137339726843840640,1.5364132,1.6372032,1.8948685,2.1618373,2.3006217,0.3532935,0.4278129,0.50628465,0.597667,0.70039517,0.65676653,0.73617375,0.75427806,5021.5586,5121.995,5173.3535,4.5869827,4.613734,4.665004,0.9916992,GBPRPgrizy/JHKsW1W2,0000
137339967362002432,1.4793975,1.4973184,1.5529779,1.6077466,1.6851923,0.28903154,0.3713107,0.44366884,0.5611873,0.67828405,0.999261,1.0875572,1.1849668,6085.486,6177.995,6406.4697,4.0331807,4.071583,4.114455,1,GBPRPgzy/JHKsW1W2,0000
137340620197027968,0.45397204,0.45466903,0.4627944,0.4849479,0.50772923,0.16146675,0.2223681,0.27046856,0.49852225,0.50166243,0.55,0.55,0.56817037,3697.4683,3714.5935,3807.0156,4.684,4.7175064,4.722568,1,GBPRPgrizy/JHKsW1W2,0000
137340929434668928,1.0062149,1.0082769,1.0721196,1.134323,1.5274793,0.21861307,0.38163856,0.6440935,0.65595275,0.7463379,0.753,0.799,0.84153813,4550.1147,4719.5435,4759.164,4.584918,4.6093636,4.61563,1,GBPRPgrizy/JHKsW1W2,0000
137341204312581632,1.5521352,1.607684,1.7419415,2.268662,3.4276242,0.24395673,0.35810533,0.43801445,0.6349892,0.69073516,0.701371,0.74634904,0.8467063,5571.318,5722.386,5929.247,4.4126673,4.553704,4.599888,1,GBPRPgrizy/JHKsW1W2,0000
137346049035613824,1.850074,1.9459196,2.2953687,2.6971257,2.9217796,0.23229532,0.4059937,0.5918606,0.64444256,0.7817047,0.7016683,0.77096987,0.900865,5296.306,5506.944,5609.3623,4.511168,4.551377,4.625883,0.99853516,GBPRPgrizy/JHKs,0000
137346250898102144,2.3881261,2.4820516,2.609325,2.7540205,2.8352404,0.21126908,0.29902717,0.4253051,0.5825092,0.6558185,0.92847013,1.3649782,1.9370987,4812.7856,4935.275,5069.426,2.4016688,2.48402,2.7265346,1,GBPRPJHKsW1W2,0000
137349278851017984,2.313063,2.703431,3.145833,3.8555558,4.1545105,0.14353868,0.2346238,0.39791685,0.55357784,0.67831653,0.8468802,0.9494859,1.116115,5854.9595,6062.9136,6360.586,4.1726203,4.2536693,4.369795,1,GBPRPgrizy/JHKsW1W2,0000
137349966045786240,0.5475477,0.5501928,0.58397967,0.6125137,0.6300135,0.3884761,0.3931014,0.5603988,0.5645089,0.6253236,0.65,0.700419,0.75,4375.995,4508.167,4515.1924,4.630568,4.6412807,4.652045,1,GBPRPgrizy/W1W2,0000
137350167908275584,0.6934743,0.7083616,0.7141286,0.7274562,0.732563,0.2999502,0.3105617,0.43828788,0.57199997,0.67347735,1.0044788,1.0329736,1.1231836,5863.8716,6054.4336,6211.4844,4.174581,4.2083955,4.242129,1,GBPRPy/JHKsW1W2,0000
137351026902713472,2.6523645,2.9028666,3.6346614,5.614004,6.288133,0.22974558,0.24549964,0.40787065,0.5589094,0.6578629,0.6876015,0.77030843,0.9369382,5476.414,5721.9487,5946.5254,4.294775,4.501721,4.6146803,0.99560547,GBPRPgrizy/W1,0000
137351954615713664,3.2703679,3.8625433,4.3807673,6.6499915,7.125559,0.3687578,0.39765364,0.5333848,0.584333,0.7540619,0.7937425,0.8372154,0.9388341,5738.5786,5865.428,5935.3247,4.0418615,4.402564,4.4762516,0.96728516,GBPRPgrizy/JW1,0000
137352126414370944,1.6181074,1.7278471,1.8781325,2.1731129,2.410734,0.2154711,0.38778517,0.46203616,0.60301685,0.6569303,0.63313603,0.68328774,0.79609174,5052.775,5113.7896,5270.311,4.600133,4.6299295,4.6717405,0.9921875,GBPRPgrizy/J,0000
137352126414375808,1.217979,1.2448876,1.4569908,1.524821,1.6804141,0.43971574,0.4418298,0.5240575,0.60349196,0.64766484,0.581,0.6763319,0.6901548,4630.341,4786.6533,4834.97,4.6410933,4.6454906,4.697473,0.99902344,GBPRPgrizy/JHKs,0000
137352611745634816,2.2821796,2.4786005,2.6921098,3.004095,3.067064,0.10839261,0.23580222,0.53147304,0.6167644,0.83777547,0.737285,0.7804232,2.0118074,5469.76,5824.1084,5913.347,2.5394206,2.6068547,3.1467671,1,GBPRPJHKsW1W2,0000
137354192293669504,0.8468481,0.8774396,1.0629725,1.0687591,1.0748062,0.34769285,0.3734341,0.48746386,0.67696065,0.6924007,0.55,0.65,0.65689075,4060.725,4096.0835,4192.8965,4.638994,4.648,4.7166567,1,GBPRPgrizy/JHKsW1W2,0000
137355905985660288,1.0703739,1.1309186,1.2394706,1.2675095,1.3751147,0.40349066,0.6652303,0.7938092,1.0711309,1.0865324,0.70751023,0.78699964,0.8020496,4774.2046,4921.2217,5156.474,4.6022243,4.6313205,4.652041,1,GBPRPgrizy/JHKsW1W2,0000
137355944640254336,1.746373,1.7842408,2.0675602,2.119155,2.446874,0.35934365,0.42357484,0.4764224,0.6030727,0.7309812,0.8633333,0.96256584,1.0333989,5810.7017,5939.8896,6064.498,4.342308,4.3532767,4.4646344,1,GBPRPgrizy/JHKsW1W2,0000
137357864490768000,0.83881557,0.9080455,0.9225657,0.9376557,0.9384755,0.4463637,0.4496867,0.45301244,0.5276412,0.6030473,0.529121,0.539,0.539,3978.5793,3980.155,3984.583,4.7015786,4.702,4.7249546,1,GBPRPgrizy/JHKs,0001
137358586045295744,1.5167899,1.6820725,1.8270261,1.9159292,1.9349666,0.35201094,0.44154477,0.59278697,0.62682164,0.746438,0.7,0.75,0.8,4569.8296,4647.914,4702.188,4.6177464,4.62849,4.648903,0.7348633,GBPRPgrizy/JHKsW1W2,0000
137359174455730560,0.58311665,0.58996326,0.6338415,0.6518561,0.66242576,0.21760075,0.27784017,0.4756249,0.56616575,0.5875152,0.59604377,0.65,0.6806971,4115.626,4192.9824,4247.9106,4.652,4.655614,4.6702747,1,GBPRPgrizy/JHKsW1W2,0001
